INFO 2024-06-07 21:03:53,197 autoreload Watching for file changes with StatReloader
DEBUG 2024-06-07 21:03:53,593 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/apps.py first seen with mtime 1709560670.6851602
DEBUG 2024-06-07 21:03:53,593 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/base/client.py first seen with mtime 1709560671.3971765
DEBUG 2024-06-07 21:03:53,593 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/messages/apps.py first seen with mtime 1709560671.1851716
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/timezone.py first seen with mtime 1709560671.4731784
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/storage/__init__.py first seen with mtime 1709560671.3811762
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/annotated_types/__init__.py first seen with mtime 1696634392.488583
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1709560670.8451638
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/enum.py first seen with mtime 1708118050.1122017
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/parser.py first seen with mtime 1708118050.4801967
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/sqlite3/__init__.py first seen with mtime 1709560671.4051766
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/base_user.py first seen with mtime 1709560670.9011652
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/autoreload.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/handlers/__init__.py first seen with mtime 1709560671.3811762
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/messages.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:03:53,594 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/management/base.py first seen with mtime 1709560671.3851762
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/sqlite3/_functions.py first seen with mtime 1709560671.4051766
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/encoding.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/params/__init__.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic_core/__init__.py first seen with mtime 1712849056.162152
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/sqlite3/base.py first seen with mtime 1709560671.4051766
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/paginator.py first seen with mtime 1709560671.369176
DEBUG 2024-06-07 21:03:53,595 autoreload File /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/foods/schemas.py first seen with mtime 1717791991.0784438
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/fields/generated.py first seen with mtime 1709560671.4211771
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic_core/core_schema.py first seen with mtime 1712849056.162152
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1709560671.369176
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/heapq.py first seen with mtime 1708118050.1362014
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/duration.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/middleware/__init__.py first seen with mtime 1709560671.4491777
DEBUG 2024-06-07 21:03:53,595 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/views/decorators/cache.py first seen with mtime 1709560671.4771783
DEBUG 2024-06-07 21:03:53,596 autoreload File /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/foods/admin.py first seen with mtime 1717769114.9448717
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/gettext.py first seen with mtime 1708118050.1282015
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/secrets.py first seen with mtime 1708118050.2282002
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/encodings/aliases.py first seen with mtime 1708118050.5121963
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/config.py first seen with mtime 1712899330.5665648
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/termcolors.py first seen with mtime 1709560671.4691782
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/admin.py first seen with mtime 1709560670.9011652
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/base64.py first seen with mtime 1708118050.0642023
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/dataclasses.py first seen with mtime 1708118050.1042018
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/fields.py first seen with mtime 1712899330.5705647
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/multiprocessing/process.py first seen with mtime 1708118051.1561875
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1709560671.369176
DEBUG 2024-06-07 21:03:53,596 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/fcntl.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118072.3919
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/templates.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/sqlparse/filters/reindent.py first seen with mtime 1681817740.592449
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/mixins.py first seen with mtime 1708118050.3521984
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/sqlite3/client.py first seen with mtime 1709560671.4051766
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/openapi/urls.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/urllib/request.py first seen with mtime 1708118051.328185
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/wsgiref/handlers.py first seen with mtime 1708118051.3561847
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/params/models.py first seen with mtime 1702401532.4333816
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/templatetags/i18n.py first seen with mtime 1709560671.4571779
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/corsheaders/conf.py first seen with mtime 1713333374.7563646
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_pickle.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118072.4318995
DEBUG 2024-06-07 21:03:53,597 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/functions/datetime.py first seen with mtime 1709560671.425177
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/loaders/cached.py first seen with mtime 1709560671.4571779
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/re/_casefix.py first seen with mtime 1708118051.192187
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/wsgiref/headers.py first seen with mtime 1708118051.3601847
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/sqlparse/tokens.py first seen with mtime 1681817740.5884488
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/coroutines.py first seen with mtime 1708118050.3361986
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_struct.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.3318877
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/fractions.py first seen with mtime 1708118050.1162016
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/sqlparse/lexer.py first seen with mtime 1681817740.5884488
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/base_events.py first seen with mtime 1708118050.3281987
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_socket.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.15589
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/urls/resolvers.py first seen with mtime 1709560671.461178
DEBUG 2024-06-07 21:03:53,598 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/compatibility/django_4_0.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_statistics.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.767882
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/security/sessions.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/views/__init__.py first seen with mtime 1709560670.849164
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/contextlib.py first seen with mtime 1708118050.092202
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/engine.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/html/__init__.py first seen with mtime 1708118050.7321932
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/http/client.py first seen with mtime 1708118050.7361932
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/errors.py first seen with mtime 1702401532.4253814
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1709560671.2731738
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/_os.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_generics.py first seen with mtime 1712899330.5825646
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/concurrent/futures/__init__.py first seen with mtime 1708118050.4001977
DEBUG 2024-06-07 21:03:53,599 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/html.py first seen with mtime 1709560671.4691782
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/fields/__init__.py first seen with mtime 1709560671.4211771
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/loader_tags.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py first seen with mtime 1712899330.5825646
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1709560670.9611666
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/collections/__init__.py first seen with mtime 1708118050.388198
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/models.py first seen with mtime 1709560670.6851602
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/images.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/operator.py first seen with mtime 1708118050.172201
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1709560671.369176
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/caches.py first seen with mtime 1709560671.373176
DEBUG 2024-06-07 21:03:53,600 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/datastructures.py first seen with mtime 1709560671.4651783
